"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2021 TIF Report  certified as of 2-25-2022,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
28-2268,DOUGLAS,28,TIF 2268 Dundee Ridge Medical,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4825 Dodge St.,"TIF funds used to convert an under-utilized vacant lot into a new one-story medical office building for new and expanded offices of Children's Physicians/Children's Hospital Medical Center. The building will consist of approximately 6,200 sq ft of Class ""A"" medical office space",2014,0,0,107000,1500500,0,0,0,0,,107000,1500500,2.18859,32839.79,2341.79
28-2268,DOUGLAS,28,TIF 2268 Dundee Ridge Medical,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4825 Dodge St.,"TIF funds used to convert an under-utilized vacant lot into a new one-story medical office building for new and expanded offices of Children's Physicians/Children's Hospital Medical Center. The building will consist of approximately 6,200 sq ft of Class ""A"" medical office space",2015,0,0,107000,1500500,0,0,0,0,,107000,1500500,2.23039,33467,2386.52
28-2268,DOUGLAS,28,TIF 2268 Dundee Ridge Medical,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4825 Dodge St.,"TIF funds used to convert an under-utilized vacant lot into a new one-story medical office building for new and expanded offices of Children's Physicians/Children's Hospital Medical Center. The building will consist of approximately 6,200 sq ft of Class ""A"" medical office space",2016,0,0,107000,1500500,0,0,0,0,,107000,1500500,2.23537,33541.73,2391.85
28-2268,DOUGLAS,28,TIF 2268 Dundee Ridge Medical,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4825 Dodge St.,"TIF funds used to convert an under-utilized vacant lot into a new one-story medical office building for new and expanded offices of Children's Physicians/Children's Hospital Medical Center. The building will consist of approximately 6,200 sq ft of Class ""A"" medical office space",2017,0,0,107000,1014600,0,0,0,0,,107000,1014600,2.24872,22815.51,2406.13
28-2268,DOUGLAS,28,TIF 2268 Dundee Ridge Medical,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4825 Dodge St.,"TIF funds used to convert an under-utilized vacant lot into a new one-story medical office building for new and expanded offices of Children's Physicians/Children's Hospital Medical Center. The building will consist of approximately 6,200 sq ft of Class ""A"" medical office space",2018,0,0,107000,1014600,0,0,0,0,,107000,1014600,2.23667,22693.25,2393.24
28-2268,DOUGLAS,28,TIF 2268 Dundee Ridge Medical,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4825 Dodge St.,"TIF funds used to convert an under-utilized vacant lot into a new one-story medical office building for new and expanded offices of Children's Physicians/Children's Hospital Medical Center. The building will consist of approximately 6,200 sq ft of Class ""A"" medical office space",2019,0,0,107000,1014600,0,0,0,0,,107000,1014600,2.25142,22842.91,2409.02
28-2268,DOUGLAS,28,TIF 2268 Dundee Ridge Medical,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4825 Dodge St.,"TIF funds used to convert an under-utilized vacant lot into a new one-story medical office building for new and expanded offices of Children's Physicians/Children's Hospital Medical Center. The building will consist of approximately 6,200 sq ft of Class ""A"" medical office space",2020,0,0,107000,1291400,0,0,0,0,,107000,1291400,2.24313,28967.78,2400.15
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2012,0,0,435600,260700,0,0,0,0,,435600,260700,2.17448,5668.87,9472.03
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2013,0,0,482300,3130300,0,0,0,0,,482300,3130300,2.19974,68858.46,10609.35
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2014,0,0,482300,3130300,0,0,0,0,,482300,3130300,2.18859,68509.43,10555.57
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2015,0,0,482300,2920300,0,0,0,0,,482300,2920300,2.23039,65134.08,10757.17
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2016,0,0,482300,2920300,0,0,0,0,,482300,2920300,2.23537,65279.51,10781.19
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2017,0,0,482300,4455400,0,0,0,0,,482300,4455400,2.24872,100189.47,10845.58
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2018,0,0,482300,3639800,0,0,0,0,,482300,3639800,2.23667,81410.31,10787.46
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2019,0,0,482300,3639800,0,0,0,0,,482300,3639800,2.25142,81947.19,10858.6
28-2269,DOUGLAS,28,TIF 2269 Lofts at 14th,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,802 South 14th St.,"TIF funds used to redevelop fomer Safeway Cab Building site. Convert project site into new 4-story building consisting of 42 apartments, comprised of a unit mix of studios, one and two bedroom units. Ground level will feature an entry plaza, elevator lobby and 37 enclosed parking stalls. A portion of the 2nd floor will provide an outdoor roof deck accessible to the building residents.",2020,0,0,482300,3639800,0,0,0,0,,482300,3639800,2.24313,81645.45,10818.62
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2012,0,0,991100,83300,0,0,0,0,,991100,83300,2.17448,1811.34,21551.27
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2013,0,0,888200,5032900,0,0,0,0,,888200,5032900,2.19974,110710.71,19538.09
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2014,0,0,888200,5032900,0,0,0,0,,888200,5032900,2.18859,110149.56,19439.06
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2015,0,0,888200,5032900,0,0,0,0,,888200,5032900,2.23039,112253.29,19810.32
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2016,0,0,888200,5268900,0,0,0,0,,888200,5268900,2.23537,117779.39,19854.56
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2017,0,0,888200,5268900,0,0,0,0,,888200,5268900,2.24872,118482.81,19973.13
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2018,0,0,888200,6392900,0,0,0,0,,888200,6392900,2.23667,142988.07,19866.1
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2019,0,0,888200,6392900,0,0,0,0,,888200,6392900,2.25142,143931.03,19997.11
28-2270,DOUGLAS,28,TIF 2270 Park Avenue Redevelopment,1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,"2934 Leavenworth St.; 628, 710, 712, 804, & 846 Park Avenue: 709 & 713 South 30th Streets","TIF funds used for rehabilitating 137 market-rate units, 94 off-street parking stalls and 126 stalls of on-street perimeter parking. Project site spans three city blocks and is bordered by Park Avenue to the east, 30th St to the west, Mason St to the south, and St. Mary's St to the far north.",2020,474700,580600,413500,6133800,0,0,0,0,,888200,6714400,2.24313,150612.72,19923.48
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2012,0,0,53400,154100,0,0,0,0,,53400,154100,2.17448,3350.87,1161.17
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2013,0,0,267300,1462800,0,0,0,0,,267300,1462800,2.19974,32177.8,5879.91
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2014,0,0,267300,1754600,0,0,0,0,,267300,1754600,2.18859,38401,5850.1
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2015,0,0,267300,1754600,0,0,0,0,,267300,1754600,2.23039,39134.42,5961.83
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2016,0,0,267300,1754600,0,0,0,0,,267300,1754600,2.23537,39221.8,5975.14
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2017,0,0,267300,1754600,0,0,0,0,,267300,1754600,2.24872,39456.04,6010.83
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2018,0,0,267300,1998400,0,0,0,0,,267300,1998400,2.23667,44697.61,5978.62
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2019,0,0,267300,1998400,0,0,0,0,,267300,1998400,2.25142,44992.38,6018.05
28-2271,DOUGLAS,28,"TIF 2271 CO2 Omaha, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,1502 South 10th St.,"TIF funds used for CO2 housing project to create 9 apartment units within an urban residential environment. Consists of 1 four story residential building, housing 5 one bedroom and 4 two bedroom apartment units. Parking will be provided by an underground 16 stall secured parking garage.",2020,249100,4398600,18200,253300,0,0,0,0,,267300,4651900,2.24313,104348.12,5995.89
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2012,0,0,281300,4000,0,0,0,0,,281300,4000,2.17448,86.98,6116.81
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2013,0,0,281300,373400,0,0,0,0,,281300,373400,2.19974,8213.83,6187.87
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2014,0,0,281300,833200,0,0,0,0,,281300,833200,2.18859,18235.33,6156.5
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2015,0,0,281300,833200,0,0,0,0,,281300,833200,2.23039,18583.61,6274.09
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2016,0,0,281300,833200,0,0,0,0,,281300,833200,2.23537,18625.1,6288.1
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2017,0,0,281300,833200,0,0,0,0,,281300,833200,2.24872,18736.34,6325.65
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2018,0,0,281300,833200,0,0,0,0,,281300,833200,2.23667,18635.93,6291.75
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2019,0,0,281300,845800,0,0,0,0,,281300,845800,2.25142,19042.51,6333.24
28-2272,DOUGLAS,28,"TIF 2272 5203 Leavenworth, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,5203 Leavenworth,"TIF funds used for complete historical renovation of the Wohlner's Neighborhood Grocery Building, 18,000 sq ft, to create two retail bays.",2020,0,0,281300,845800,0,0,0,0,,281300,845800,2.24313,18972.39,6309.92
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2012,0,0,112900,0,0,0,0,0,,112900,0,2.17448,0,2454.99
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2013,0,0,112900,1452300,0,0,0,0,,112900,1452300,2.19974,31946.82,2483.51
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2014,0,0,112900,2231800,0,0,0,0,,112900,2231800,2.18859,48844.96,2470.92
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2015,0,0,112900,2231800,0,0,0,0,,112900,2231800,2.23039,49777.84,2518.11
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2016,0,0,112900,712600,0,0,0,0,,112900,712600,2.23537,15929.24,2523.73
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2017,0,0,112900,712600,0,0,0,0,,112900,712600,2.24872,16024.38,2538.8
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2018,0,0,112900,325500,0,0,0,0,,112900,325500,2.23667,7280.36,2525.2
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2019,0,0,112900,548900,0,0,0,0,,112900,548900,2.25142,12358.05,2541.85
28-2273,DOUGLAS,28,"TIF 2273 Livestock Exchange Building, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,4910 & 4920 South So. 30th,"TIF funds used to construct two new four-story, mixed use buidlings. Each building, approximately 32,000 sq ft, will comprise clinics operated by One World Community Health Centers, Inc. and affordable senior housing units.",2020,0,0,112900,548800,0,0,0,0,,112900,548800,2.24313,12310.3,2532.49
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2013,0,0,1063500,1400500,0,0,0,0,,1063500,1400500,2.19974,30807.36,23394.23
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2014,0,0,1063500,20512000,0,0,0,0,,1063500,20512000,2.18859,448923.58,23275.65
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2015,0,0,1063500,13484345,0,0,0,0,,1063500,13484345,2.23039,300753.48,23720.2
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2016,0,0,1063500,13484345,0,0,0,0,,1063500,13484345,2.23537,301425,23773.16
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2017,0,0,1063500,15879000,0,0,0,0,,1063500,15879000,2.24872,357074.25,23915.14
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2018,0,0,1063500,15879000,0,0,0,0,,1063500,15879000,2.23667,355160.83,23786.99
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2019,0,0,1063500,21540400,0,0,0,0,,1063500,21540400,2.25142,484964.87,23943.85
28-2274,DOUGLAS,28,"TIF 2274 Dial-Kinseth Development",1/1/2013,OMAHA,OMAHA 1,28-0001,00-9000,5,East 55 ft Lot 6 & all Lot 7 Block 166 Original City Omaha; 1212 Jackson Street,"TIF funds used to construct a hotel, Hyatt Place, with parking underneath hotel rooms and parking above ground.",2020,0,0,1063500,21540400,0,0,0,0,,1063500,21540400,2.24313,483179.17,23855.69
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2012,2590300,2676200,0,0,0,0,0,0,,2590300,2676200,2.17448,58193.41,56325.56
28-2275,DOUGLAS,28,"TIF 2275 Lanning-Lund, LLC",1/1/2012,OMAHA,OMAHA 1,28-0001,00-9000,5,604 South 22nd St.,"TIF funds used for redevelopment of Rorick Apartments building for 200 market-rate units, electrical and mechanical systems, adjacent garage structure, and elevator system. The apartments will be a mixture of studios and one and two bedroom units.",2013,2590300,2676200,0,0,0,0,0,0,,2590300,2676200,2.19974,58869.45,56979.87
